col1,SourceID,RA_1a,Dec_1a,isStageOne,isStageTwo,isStageThree,isStageFour,ra_1,dec_1,type_1,zpdf_1,zpdf_l68_1,zpdf_h68_1,zminchi2_1,chi2_best_1,m_i_1,m_z_1,m_k_1,mass_med_1,mass_med_min68_1,mass_med_max68_1,mass_best_1,sfr_med_1,sfr_med_min68_1,sfr_med_max68_1,sfr_best_1,Separation_1,ra_2,dec_2,type_2,zpdf_2,zpdf_l68_2,zpdf_h68_2,zminchi2_2,chi2_best_2,m_i_2,m_z_2,m_k_2,mass_med_2,mass_med_min68_2,mass_med_max68_2,mass_best_2,sfr_med_2,sfr_med_min68_2,sfr_med_max68_2,sfr_best_2,Separation_2
21450,6000449049321,150.44050049999996,1.8006238,false,true,false,false,150.440349,1.800529,0,0.212,0.203,0.219,0.211,2.472575,-17.605,-17.805,-17.572,8.426,8.35,8.567,8.54,-0.815,-0.999,-0.546,-1.01,0.6431481356960191,150.439958,1.799473,0,0.941,0.789,1.096,0.971,0.365,-18.519,-18.733,-18.613,8.659,8.428,8.851,9.013,-0.227,-0.598,0.145,-0.93,4.579727094100169
21451,6000449049467,150.42409990000004,1.8221944,false,true,false,false,150.424192,1.822161,0,0.496,0.466,0.517,0.51,1.3303518519,-18.471,-18.635,-18.635,8.679,8.616,8.743,8.701,-0.265,-0.486,-0.057,-0.355,0.35253161558206986,150.423592,1.822085,0,0.481,0.473,0.488,0.482,1.4985344828,-21.031,-21.129,-20.845,9.645,9.611,9.682,9.598,0.392,0.322,0.469,0.308,1.8694712225717276
21457,6000449275808,150.1750853,2.2181191000000005,true,false,false,false,150.175077,2.218061,0,0.668,0.659,0.677,0.667,2.6658857143,-20.982,-21.194,-21.876,10.334,10.3,10.377,10.33,-0.6,-0.668,-0.532,-0.586,0.21128034129574016,150.174777,2.218331,0,0.56,0.549,0.577,0.554,2.0214518519,-20.543,-20.81,-21.079,10.177,10.133,10.222,10.23,-0.858,-0.965,-0.744,-0.878,1.3460731910144388
21475,6000450058526,150.16810080000005,2.3899257,false,false,false,true,150.1682,2.38989,0,0.53,0.523,0.537,0.53,1.8372034483,-21.932,-22.214,-22.572,10.312,10.258,10.363,10.325,1.35,1.257,1.438,1.356,0.37924967953541555,150.167881,2.39118,0,5.27,5.057,5.484,5.492,0.520788,-20.566,-20.646,-20.454,8.802,8.641,8.944,8.723,0.829,0.718,0.965,0.899,4.584167791245524
21476,6000450058565,150.1967428,2.3950851,false,true,false,false,150.197018,2.39521,0,0.661,0.653,0.668,0.662,1.5294344828,-21.577,-21.643,-21.881,10.051,10.006,10.104,10.06,1.129,1.005,1.219,1.143,1.0871927251597233,150.196634,2.395962,0,2.694,2.21,3.01,2.629,0.53442692308,-20.384,-20.502,-20.32,9.195,9.041,9.374,9.182,0.77,0.429,0.915,0.79,3.1810036135186874
21477,6000450230562,150.1866034,2.5573381,true,false,false,false,150.186631,2.557382,0,0.671,0.664,0.678,0.672,2.872437931,-23.337,-23.598,-23.959,10.902,10.867,10.936,10.881,1.8,1.732,1.868,1.803,0.18662635452760226,150.186235,2.556429,2,0.655,0.646,0.664,0.656,1.3440724138,-21.51,-21.732,-22.074,10.204,10.166,10.239,10.18,0.891,0.814,0.968,0.932,3.5307747074676916
21478,6000450230683,150.1718005,2.5428366,false,false,true,false,150.171841,2.542886,0,0.4,0.382,0.426,0.39,0.5946,-19.165,-19.351,-19.374,9.188,9.105,9.324,9.096,-0.399,-0.643,-0.258,-0.402,0.2298757532505298,150.172169,2.542449,0,0.907,0.896,0.92,0.904,1.3661384615,-20.356,-20.689,-20.606,9.325,9.272,9.397,9.305,0.785,0.608,0.876,0.834,1.9244307077483411
21480,6000450300984,150.1694822,2.3552567000000004,false,true,false,false,150.169191,2.354978,0,0.659,0.652,0.667,0.658,0.96860357143,-21.022,-21.13,-21.286,9.653,9.611,9.693,9.65,0.975,0.79,1.062,1.011,1.4504378924406298,150.168333,2.355642,0,0.663,0.243,0.854,0.725,0.311055,-16.654,-16.761,-16.618,7.736,7.556,7.883,7.8,-0.833,-1.095,-0.525,-0.936,4.360142479166374
21481,6000450301217,150.1717597,2.3323474,false,false,false,true,150.171753,2.332368,0,0.582,0.573,0.59,0.581,1.5333035714,-20.962,-21.126,-21.421,9.793,9.751,9.841,9.814,0.723,0.549,0.979,0.679,0.07797766654085304,150.173858,2.3318,0,1.537,1.302,1.849,1.461,0.40687777778,-19.132,-19.206,-18.917,8.549,8.361,8.69,8.597,0.231,-0.04,0.369,0.205,7.800643891821607
21489,6000450801288,150.616151,2.0166485,false,false,false,true,150.616042,2.016671,0,0.704,0.695,0.712,0.704,2.1922592593,-21.137,-21.208,-21.336,9.595,9.556,9.639,9.611,1.089,1.015,1.164,1.105,0.4004348672646478,150.615394,2.015698,0,0.672,0.663,0.679,0.672,0.85005185185,-21.518,-21.696,-21.91,10.297,10.263,10.333,10.325,-2.186,-2.264,-2.109,-8.717,4.373355451023347
21491,6000450822026,150.0661023,2.2958838,true,false,false,false,150.066068,2.295578,2,1.212,1.203,1.222,1.211,1.3146357143,-23.538,-23.791,-24.137,11.021,10.977,11.061,11.049,1.934,1.848,2.006,1.914,1.1077723679116604,150.065851,2.294775,0,1.944,1.856,1.995,1.979,2.2887703704,-21.029,-21.29,-22.526,9.351,9.309,9.39,9.346,1.716,1.638,1.784,1.726,4.092754856220291
21492,6000450822205,150.0825438,2.3041782000000004,true,false,false,false,150.082576,2.304243,0,0.423,0.414,0.429,0.425,2.2807535714,-18.366,-18.514,-18.492,8.609,8.558,8.669,8.586,-0.255,-0.514,-0.148,-0.18,0.2604520756345517,150.083008,2.304828,2,0.361,0.353,0.368,0.362,2.7784785714,-21.044,-21.326,-21.739,10.433,10.376,10.509,10.381,-0.738,-0.817,-0.651,-0.738,2.874083790302263
21499,6000450859349,149.7720837,2.5170383,false,false,true,false,149.772128,2.517126,0,1.164,1.153,1.179,1.163,1.2048586207,-23.142,-23.38,-24.006,10.832,10.78,10.889,10.87,1.896,1.673,2.027,1.736,0.35364379522163303,149.772257,2.51662,0,0.433,0.375,0.46,0.457,2.3811962963,-18.906,-19.113,-19.018,9.329,9.266,9.38,9.303,-1.227,-1.343,-1.134,-1.248,1.6297700050955175
21510,6000451624668,150.1701308,2.3064449,false,false,false,true,150.170107,2.306381,0,2.069,2.047,2.109,2.069,0.71125714286,-23.103,-23.161,-23.087,10.163,10.122,10.197,10.152,2.098,2.029,2.167,2.064,0.24545381395082438,150.168896,2.306503,0,0.859,0.675,1.014,0.762,0.32540653846,-17.056,-17.306,-17.543,8.112,7.854,8.328,7.601,-0.538,-0.953,-0.191,-0.022,4.446600651973375
21520,6000452169078,149.98780209999995,2.0483935,false,false,false,true,149.987795,2.048439,0,0.264,0.255,0.273,0.264,3.1169678571,-18.512,-18.62,-18.722,8.838,8.727,8.882,8.811,-0.83,-0.953,-0.742,-0.862,0.16577973005134675,149.987689,2.047906,0,1.421,1.393,1.448,1.424,0.69668928571,-22.408,-22.632,-23.11,10.461,10.406,10.528,10.445,1.848,1.709,1.948,1.848,1.801552806772017
21521,6000452169104,150.00136519999995,2.0456345,true,false,false,false,150.001462,2.045927,0,0.387,0.373,0.407,0.377,2.6700178571,-19.326,-19.471,-19.466,9.28,9.226,9.335,9.266,-0.408,-0.476,-0.334,-0.416,1.1090953772184375,150.000253,2.045284,0,3.178,3.101,3.263,3.151,2.2010769231,-20.48,-20.627,-20.838,9.042,8.764,9.204,8.766,0.751,0.612,1.15,1.147,4.195603825184264
21523,6000452254108,149.9340543,2.269155,false,false,false,true,149.934171,2.269141,0,0.703,0.694,0.71,0.703,10.465928571,-23.786,-23.997,-23.463,10.683,10.646,10.726,10.676,2.205,2.134,2.273,2.205,0.4228052508883992,149.932457,2.270932,0,0.828,0.811,0.845,0.826,1.5416592593,-22.206,-22.131,-21.482,9.756,9.707,9.816,9.737,1.173,1.055,1.26,1.168,8.598721476959739
21534,6000453157659,149.873579,2.668394,false,false,true,false,149.873505,2.668509,0,1.311,1.267,1.326,1.313,3.7215714286,-23.353,-23.515,-23.608,10.738,10.677,10.782,10.743,2.019,1.938,2.099,2.028,0.49214950444035915,149.874246,2.669172,0,0.897,0.807,0.961,0.912,0.52098461538,-19.079,-19.322,-19.597,9.045,8.88,9.222,9.107,0.172,-0.169,0.527,0.028,3.687511584013753
21535,6000453157762,149.8796159,2.6639635,false,false,false,true,149.879658,2.663513,0,0.457,0.445,0.481,0.452,2.2414034483,-22.086,-22.334,-23.055,10.45,10.416,10.484,10.458,1.206,1.134,1.277,1.243,1.6288511475170868,149.879166,2.664393,0,1.103,0.969,1.242,1.068,1.4658807692,-18.198,-18.461,-18.8,8.689,8.462,8.861,8.725,-0.084,-0.44,0.237,-0.188,2.237923253919689
21545,6000455015041,150.26594609999995,2.7800254,false,true,false,false,150.265985,2.780029,0,0.32,0.313,0.327,0.319,2.7526321429,-21.109,-21.372,-21.641,10.35,10.316,10.384,10.315,-0.399,-0.468,-0.331,-0.417,0.14047430281745799,150.266553,2.780102,0,1.246,1.228,1.267,1.248,5.2307777778,-20.028,-20.265,-20.468,8.908,8.77,8.955,8.946,1.323,1.242,1.391,1.323,2.1996226598889277
21567,6000457468900,150.0986216,1.964001,false,false,true,false,150.098647,1.96408,0,0.832,0.823,0.84,0.832,2.6588321429,-22.801,-22.896,-23.023,10.555,10.515,10.591,10.578,1.4,1.332,1.469,1.396,0.2987219652818656,150.09775,1.964137,0,0.827,0.82,0.836,0.828,0.72486428571,-21.911,-22.108,-22.225,10.359,10.319,10.393,10.386,-1.184,-1.264,-1.115,-1.178,3.1739062988021263
21568,6000457472976,150.16467790000004,2.4636857000000005,false,false,false,true,150.164656,2.463744,0,0.378,0.371,0.386,0.377,2.2339275862,-20.897,-21.154,-21.473,10.018,9.974,10.061,10.048,0.257,0.162,0.348,0.323,0.22417375899898864,150.164639,2.462573,0,1.101,1.084,1.118,1.106,2.0106821429,-21.851,-21.852,-21.999,9.964,9.922,9.998,9.988,1.147,1.06,1.233,1.133,4.008162633754089
21569,6000457473003,150.17360269999998,2.4685755,false,false,false,true,150.173506,2.468645,0,0.66,0.653,0.667,0.66,0.81455,-21.634,-21.899,-22.275,10.091,10.053,10.142,10.095,1.442,1.321,1.535,1.456,0.42844223300478823,150.172758,2.468228,0,0.879,0.826,0.936,0.895,0.74131428571,-19.022,-18.968,-18.86,8.709,8.585,8.807,8.716,-0.072,-0.331,0.168,-0.067,3.28558106504047
21570,6000457473084,150.17471909999998,2.4877535,true,false,false,false,150.174701,2.487796,0,0.677,0.665,0.696,0.67,1.2035862069,-21.117,-21.25,-21.398,9.713,9.671,9.747,9.691,1.194,1.125,1.266,1.141,0.16627334730758211,150.174972,2.487216,0,0.599,0.59,0.608,0.6,0.75785862069,-20.761,-20.973,-20.905,9.587,9.524,9.641,9.595,0.662,0.551,0.915,0.624,2.138121751750836
21571,6000457473176,150.18675469999997,2.4786305,false,true,false,false,150.186784,2.478546,0,0.903,0.894,0.916,0.904,1.2553888889,-20.825,-21.013,-20.898,9.557,9.513,9.593,9.553,0.609,0.534,0.683,0.636,0.3219361152537069,150.186947,2.479106,0,3.077,3.017,3.124,3.099,0.93507407407,-21.771,-21.848,-21.608,9.661,9.6,9.723,9.678,1.267,1.191,1.356,1.23,1.8462433020927098
21592,6000508525045,149.576186,1.6434233,false,false,false,true,149.576181,1.643465,0,0.29,0.283,0.297,0.289,3.8380689655,-22.366,-22.654,-23.129,10.903,10.867,10.937,10.967,-0.4,-0.468,-0.332,-0.367,0.1511944043495805,149.574772,1.642518,1,5.448,5.44,5.456,5.448,23.61948,-24.026,-24.134,-24.031,10.15,10.116,10.184,10.142,2.8,2.732,2.868,2.804,6.042555225149024
21594,6000508613553,150.6107288,2.4941623,true,false,false,false,150.610852,2.494261,0,0.951,0.939,0.967,0.944,5.5485357143,-20.38,-20.352,-20.977,9.385,9.346,9.429,9.384,0.603,0.533,0.673,0.602,0.5679698516391705,150.611082,2.494061,1,0.02,0.013,0.027,0.02,21.951962963,-12.216,-12.444,-12.705,7.024,7.008,7.04,6.719,-3.892,-3.966,-3.816,-4.381,1.3216251138534456
21595,6000508613557,150.6230392,2.493377,false,false,false,true,150.623205,2.49335,0,0.571,0.563,0.578,0.572,3.903862069,-21.622,-21.733,-22.376,9.991,9.936,10.031,10.006,1.319,1.238,1.4,1.311,0.6041848367493919,150.622714,2.494329,0,1.743,1.188,2.8,0.911,0.71316538462,-19.177,-19.343,-19.356,8.645,8.449,8.841,8.476,0.446,0.136,0.616,0.481,3.621282951214523
21606,6000511421819,150.16240459999997,1.7144928,false,false,false,true,150.162406,1.714486,0,0.746,0.737,0.755,0.746,2.471562069,-22.616,-22.867,-23.153,10.29,10.256,10.33,10.284,1.943,1.856,2.026,1.948,0.024992984266881804,150.160998,1.714478,0,2.57,2.539,2.638,2.56,2.4661185185,-22.211,-22.302,-21.999,9.686,9.635,9.732,9.711,1.72,1.64,1.788,1.714,5.061773515632726
21607,6000511421890,150.1501575,1.7182339,false,true,false,false,150.150243,1.718136,0,0.22,0.213,0.227,0.219,5.5845517241,-18.85,-19.036,-18.982,9.147,9.107,9.191,9.209,-0.764,-0.853,-0.655,-0.73,0.4678350357285618,150.149492,1.718692,0,0.646,0.578,0.821,0.648,2.1988703704,-19.059,-19.282,-19.422,8.373,8.319,8.433,8.397,0.703,0.628,0.779,0.774,2.9076493063108093
21608,6000511422629,150.1639313,1.7802929,false,false,false,true,150.163529,1.780622,0,0.803,0.794,0.813,0.802,1.5015321429,-22.707,-22.872,-23.534,10.562,10.52,10.598,10.552,1.989,1.916,2.064,1.955,1.8706005482336792,150.16456,1.780756,0,0.196,0.151,0.29,0.187,0.796788,-14.378,-14.546,-15.559,7.315,7.144,7.516,7.267,-1.946,-2.342,-1.535,-3.063,2.8101769468560613
21609,6000511422635,150.1708411,1.7800353,false,true,false,false,150.170457,1.780358,0,0.259,0.252,0.267,0.262,2.151962069,-19.897,-20.06,-20.012,9.409,9.369,9.449,9.459,-0.485,-0.562,-0.417,-0.387,1.8054842483891667,150.171357,1.780533,0,0.17,0.163,0.177,0.169,2.4428068966,-19.576,-19.753,-19.871,9.516,9.471,9.554,9.466,-0.185,-0.263,-0.117,-0.216,2.579975165452202
21610,6000511423054,150.1021025,1.813172,false,true,false,false,150.101607,1.813743,0,0.349,0.342,0.356,0.347,6.35825,-22.375,-22.637,-23.105,10.9,10.866,10.934,10.89,-0.0,-0.068,0.068,-0.025,2.721074655185111,150.103105,1.813189,0,0.352,0.252,0.414,0.372,0.90090769231,-16.829,-16.882,-17.784,8.291,8.114,8.518,8.465,-0.806,-1.149,-0.435,-1.213,3.607712128251404
21611,6000511545021,150.1886045,1.9986897,false,false,true,false,150.188299,1.998648,0,1.19,1.176,1.203,1.195,2.5419551724,-22.445,-22.614,-22.859,10.286,10.252,10.328,10.275,1.501,1.432,1.569,1.53,1.1093352965093324,150.188887,1.997674,0,0.664,0.526,0.73,0.656,1.465864,-17.172,-17.188,-17.505,7.932,7.756,8.11,7.518,-0.319,-0.584,-0.028,0.18,3.7951508614095943
21612,6000511545112,150.2051996,2.0063525,false,false,false,true,150.20508,2.006331,0,0.661,0.654,0.668,0.663,1.091225,-21.071,-21.085,-21.193,9.737,9.703,9.779,9.73,0.802,0.733,0.871,0.761,0.4372018405921857,150.204932,2.007551,0,0.977,0.941,1.0,0.988,0.7753,-19.581,-19.728,-19.644,8.893,8.763,9.021,8.871,0.429,0.117,0.589,0.46,4.420712320904546
21613,6000511545290,150.2311751,2.0197377,false,false,false,true,150.230932,2.019846,0,1.01,1.003,1.017,1.009,5.5986206897,-21.93,-22.274,-22.416,10.116,10.072,10.153,10.126,1.202,1.133,1.271,1.202,0.9575803049763755,150.230734,2.019135,0,0.118,0.072,0.798,0.1,1.4318333333,-13.198,-13.539,-14.309,7.04,7.013,7.22,6.375,-1.676,-1.932,-1.404,-1.247,2.688153755702777
21614,6000511545333,150.1903475,2.0231067,false,false,false,true,150.190176,2.023147,0,0.07,0.063,0.077,0.072,26.259827586,-16.705,-16.661,-16.702,7.449,7.415,7.484,7.237,-0.198,-0.268,-0.129,-0.387,0.6338421733184836,150.189552,2.023024,0,0.752,0.716,0.765,0.756,4.7072962963,-20.052,-20.172,-20.864,9.399,9.362,9.436,9.386,0.601,0.532,0.669,0.621,2.8774584213835386
21615,6000511545632,150.2029667,2.0465872,false,false,true,false,150.202723,2.046842,0,0.49,0.483,0.497,0.492,5.6725555556,-20.142,-20.449,-20.953,9.243,9.202,9.288,9.275,1.002,0.933,1.071,1.036,1.2689015846189353,150.203034,2.04622,0,0.53,0.213,0.672,0.215,1.0378111111,-17.247,-17.498,-17.519,7.9,7.74,8.13,7.802,-0.252,-0.544,-0.069,-0.218,1.3439111709868248
21616,6000511545924,150.21862109999995,2.0790643,false,false,false,true,150.218081,2.07929,0,1.077,1.067,1.089,1.074,4.1655357143,-22.374,-22.623,-22.605,9.925,9.881,9.967,9.929,1.761,1.681,1.847,1.752,2.1061216321296983,150.218928,2.079634,0,1.071,0.902,1.196,1.121,0.83072222222,-18.341,-18.385,-17.892,8.217,8.008,8.408,8.089,-0.051,-0.331,0.171,0.003,2.329235339266552
21617,6000511546159,150.18890119999998,2.0644768,false,false,true,false,150.188481,2.064275,0,0.371,0.357,0.384,0.371,1.8323074074,-18.724,-18.912,-19.226,8.889,8.824,9.004,8.879,-0.194,-0.427,-0.075,-0.196,1.677237501998043,150.188464,2.064711,0,0.524,0.515,0.534,0.524,2.4339178571,-19.857,-20.109,-20.29,8.911,8.87,8.946,8.932,0.801,0.732,0.869,0.812,1.7846177040606424
21618,6000511587526,150.17514430000003,1.6996193,false,false,true,false,150.174986,1.699836,0,0.745,0.731,0.754,0.746,1.6037,-21.895,-22.023,-22.11,10.095,10.059,10.132,10.072,1.204,1.133,1.274,1.205,0.9659527425862756,150.175741,1.699784,0,0.747,0.715,0.759,0.75,0.89970357143,-20.237,-20.273,-20.047,9.224,9.141,9.281,9.244,0.434,0.326,0.657,0.378,2.227535409169744
21619,6000511587618,150.2390161,1.7077306,false,false,false,true,150.239041,1.707827,0,1.03,1.023,1.037,1.028,2.7913275862,-22.74,-22.835,-23.1,10.126,10.074,10.233,10.079,2.049,1.595,2.152,2.078,0.3584200811495852,150.238659,1.706868,0,0.954,0.93,0.979,0.954,0.7327037037,-19.872,-20.024,-20.161,9.265,9.155,9.34,9.28,0.355,0.228,0.621,0.296,3.3607228750186615
21620,6000511587774,150.214049,1.7204151,true,false,false,false,150.214038,1.720539,0,0.263,0.254,0.271,0.263,1.9337107143,-19.048,-19.196,-19.161,9.154,9.117,9.191,9.254,-0.992,-1.065,-0.924,-0.941,0.4477928405534112,150.21413,1.721393,0,0.683,0.453,3.651,0.746,0.62324,-16.739,-16.87,-16.867,7.976,7.783,8.162,8.061,-0.958,-1.338,-0.587,-1.849,3.532485197174929
21621,6000511587778,150.19037509999995,1.7203301,false,false,false,true,150.190187,1.720518,0,2.782,2.766,2.797,2.782,2.632837037,-23.64,-23.762,-23.603,10.35,10.303,10.393,10.344,1.997,1.923,2.079,1.959,0.9569239400488767,150.190832,1.719179,0,1.756,1.484,2.236,1.642,0.637544,-19.643,-19.726,-19.398,8.983,8.813,9.095,8.971,0.229,-0.054,0.457,-0.603,4.45819093284751
21622,6000511587821,150.2329101,1.724103,false,false,true,false,150.232896,1.724164,0,0.366,0.355,0.375,0.366,2.3399230769,-18.79,-18.843,-19.063,8.622,8.571,8.717,8.639,0.066,-0.188,0.165,0.154,0.22538501538808345,150.232494,1.7241,0,0.344,0.335,0.354,0.344,1.9380703704,-19.553,-19.599,-19.301,9.0,8.966,9.034,9.062,-0.4,-0.468,-0.332,-0.361,1.4973208124043307
21623,6000511587915,150.21689809999995,1.7413383000000002,false,false,false,true,150.216359,1.741821,0,0.269,0.262,0.276,0.267,3.9121034483,-22.761,-23.04,-23.4,10.901,10.866,10.935,10.915,0.402,0.333,0.471,0.441,2.6043696358250816,150.217646,1.74097,0,1.187,1.179,1.197,1.187,1.8158285714,-20.969,-21.27,-21.908,9.478,9.423,9.549,9.453,1.722,1.427,1.86,1.828,3.0000830724046326
21624,6000511588261,150.2463497,1.7618412,false,false,true,false,150.245921,1.762239,0,0.559,0.547,0.571,0.553,2.6399068966,-22.185,-22.629,-23.003,10.472,10.423,10.545,10.502,1.268,1.12,1.364,1.368,2.104860514361146,150.246536,1.762694,0,0.544,0.531,0.556,0.546,1.2042851852,-18.91,-19.008,-18.565,8.749,8.711,8.788,8.742,-0.583,-0.669,-0.485,-0.548,3.1424158658456727
21625,6000511588714,150.241747,1.7937256,false,true,false,false,150.24202,1.793763,0,0.594,0.585,0.601,0.595,2.2257103448,-22.652,-23.025,-23.132,10.7,10.666,10.734,10.765,0.9,0.832,0.968,0.903,0.9915025932530629,150.241395,1.792704,0,2.477,1.976,2.906,2.928,2.1903222222,-21.734,-21.898,-21.643,9.901,9.765,10.003,9.971,1.156,0.909,1.381,0.916,3.8897483260389283
21626,6000511589744,150.1381489,1.8441435,false,false,false,true,150.138331,1.844028,0,0.57,0.563,0.577,0.573,4.420137931,-22.47,-22.741,-23.149,10.193,10.158,10.231,10.205,1.8,1.732,1.868,1.819,0.776017732298702,150.13785,1.843354,0,0.548,0.535,0.56,0.544,2.4979074074,-21.005,-21.24,-21.47,10.299,10.264,10.334,10.303,-1.002,-1.072,-0.932,-0.985,3.0388755069788758
21627,6000511589774,150.1560911,1.8456507,false,false,false,true,150.156107,1.84548,0,0.23,0.223,0.237,0.229,7.7018965517,-20.437,-20.718,-21.108,10.2,10.166,10.234,10.138,0.1,0.032,0.168,0.011,0.6171773243469985,150.156738,1.847151,0,2.967,2.368,3.355,3.281,1.105364,-21.764,-22.081,-22.779,10.16,9.97,10.305,10.247,1.611,1.325,1.9,1.401,5.8812864713282345
21628,6000511589852,150.12808940000005,1.850086,false,false,true,false,150.128239,1.85002,0,1.177,1.166,1.198,1.174,1.0402357143,-21.552,-21.535,-21.851,9.727,9.669,9.794,9.727,1.554,1.409,1.647,1.551,0.5883862098572541,150.128087,1.849423,0,1.805,1.614,2.052,1.798,0.40736428571,-19.592,-19.73,-19.862,8.85,8.724,8.967,8.857,0.451,0.341,0.757,0.471,2.38681562166487
21629,6000511590177,150.1319319,1.8735792,true,false,false,false,150.132229,1.873343,0,0.81,0.798,0.82,0.811,3.5283793103,-22.244,-22.546,-23.563,10.649,10.574,10.74,10.758,1.687,1.473,1.857,1.546,1.3659355962666944,150.131939,1.872714,0,0.838,0.825,0.852,0.832,1.4132678571,-21.836,-22.049,-22.3,10.581,10.413,10.628,10.655,-0.736,-1.58,-0.643,-0.679,3.1148247613597024
21630,6000511590251,150.14902880000002,1.8786823,false,false,false,true,150.148024,1.878605,0,2.381,1.804,2.679,2.747,0.59483846154,-20.23,-20.306,-19.644,8.942,8.777,9.097,8.89,0.616,0.286,0.779,0.747,3.626029811435171,150.150896,1.879662,0,1.204,1.142,1.253,1.211,0.52015925926,-20.613,-20.524,-20.654,9.489,9.353,9.595,9.557,0.623,0.362,0.851,0.371,7.587805104938488
21632,6000512220390,150.0374201,1.6866948,false,false,false,true,150.037669,1.686732,0,1.383,1.369,1.399,1.383,2.3372931034,-23.701,-23.74,-23.995,10.899,10.864,10.934,10.91,1.604,1.533,1.675,1.553,0.9056084344881818,150.036628,1.687341,0,0.308,0.274,0.364,0.294,0.37314444444,-17.07,-17.259,-17.398,8.562,8.382,8.672,8.669,-2.171,-2.826,-1.748,-2.432,3.6791455121263534
21633,6000512220396,150.04126169999995,1.6907023,true,false,false,false,150.041443,1.690769,0,0.905,0.896,0.915,0.905,4.8061724138,-22.135,-22.336,-22.314,10.001,9.966,10.035,10.007,1.7,1.632,1.768,1.688,0.6951819631687675,150.040939,1.68972,0,3.119,3.063,3.186,3.101,0.71126666667,-22.267,-22.37,-21.865,9.771,9.657,9.941,9.75,1.638,1.288,1.752,1.655,3.722055275436162
21634,6000512220641,150.0556416,1.7160595,false,false,false,true,150.055852,1.716108,0,0.582,0.574,0.589,0.583,3.035837931,-22.367,-22.688,-23.115,10.605,10.565,10.642,10.624,1.214,1.136,1.292,1.262,0.7769723278211759,150.054117,1.715635,0,1.787,1.742,1.825,1.812,0.55753703704,-21.838,-21.934,-22.239,9.776,9.71,9.869,9.776,1.618,1.533,1.69,1.652,5.69496950879897
21635,6000512220967,150.0341075,1.7478024,false,true,false,false,150.034316,1.748023,0,0.741,0.734,0.748,0.742,2.2265,-22.652,-22.832,-23.07,10.408,10.369,10.443,10.396,1.599,1.531,1.668,1.593,1.0925045950610155,150.034792,1.747769,0,0.82,0.81,0.83,0.819,4.4015555556,-20.324,-20.367,-21.072,9.3,9.259,9.344,9.287,0.855,0.755,0.944,0.855,2.465986739790128
21636,6000512220979,150.0308989,1.7491613999999998,false,false,false,true,150.030415,1.748883,0,0.745,0.733,0.757,0.743,0.91224444444,-19.329,-19.423,-19.555,8.976,8.908,9.034,8.964,0.177,0.077,0.363,0.118,2.0090697781167215,150.031542,1.749179,0,0.764,0.751,0.776,0.766,0.99368928571,-20.358,-20.464,-20.64,9.367,9.264,9.548,9.268,0.703,0.313,1.007,0.986,2.3149484539059464
21637,6000512221361,150.0393746,1.7882718999999998,true,false,false,false,150.039832,1.787767,0,0.45,0.443,0.457,0.447,20.671857143,-20.198,-20.583,-21.666,9.1,9.066,9.134,9.098,1.5,1.432,1.568,1.475,2.452060103902231,150.038626,1.788172,0,0.53,0.522,0.537,0.53,2.2976642857,-21.905,-22.173,-22.681,10.188,10.153,10.229,10.159,1.599,1.531,1.668,1.591,2.7175500037513114
